matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers
116950301,813,833,80305,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,15,0,0,0,2,0,0,1,1,1,0,1
116950301,813,833,80305,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,1,0,0,0
116950301,813,833,80305,3,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,3,4,0,0,1,1,0,0
116950301,813,833,80305,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,3,0,0,0,1,0,0,0
116950301,813,833,80424,1,0,1,0,0,0,0,0,0,0,0,4,5,0,0,2,3,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,2
116950301,813,833,80424,2,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,4,0,0,0,0,0,15,0,2,0,3,2,0,0,1,0,0,0
116950301,813,833,80424,3,0,1,0,0,1,2,0,0,0,0,4,6,0,0,2,4,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,2
116950301,813,833,80424,4,0,0,0,0,0,8,0,0,0,0,3,8,0,0,1,3,0,0,0,0,0,15,0,0,1,0,0,0,1,1,0,0,1
116950301,813,833,80427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80427,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80427,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80477,1,0,0,0,0,0,8,0,1,0,0,7,8,1,0,2,6,0,0,0,1,1,15,0,0,0,1,0,0,2,1,0,0,1
116950301,813,833,80477,2,0,0,0,0,1,6,0,0,0,0,8,11,0,0,1,6,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,1
116950301,813,833,80477,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80477,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80582,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,1,0,0,0
116950301,813,833,80582,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,15,0,1,0,1,0,0,0,1,2,0,0
116950301,813,833,80582,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0
116950301,813,833,80582,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,3,1,0,0,1,0,0,0
116950301,813,833,80640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80640,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80640,3,0,0,0,0,0,0,0,4,0,0,2,6,0,0,1,2,0,0,0,1,0,15,0,1,0,5,0,0,1,1,0,0,0
116950301,813,833,80640,4,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,4,0,0,0,0,0,15,0,2,0,2,1,0,0,1,0,0,0
116950301,813,833,80710,1,0,2,0,0,0,3,0,0,0,0,6,6,0,0,2,6,6,2,4,0,0,15,2,0,0,0,0,4,4,1,0,0,3
116950301,813,833,80710,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,2,1,1,0,0,5,1,0,0,0,0,1,2,1,0,0,1
116950301,813,833,80710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,80710,4,0,0,0,0,0,0,0,2,0,0,1,2,0,0,2,1,5,1,4,0,0,15,1,0,0,2,0,4,3,1,0,0,2
116950301,813,833,993041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,993041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,993041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,993041,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,994117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,994117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,994117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,994117,4,1,0,0,0,0,2,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,1
116950301,813,833,997595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,997595,2,0,0,0,0,0,1,0,3,1,0,4,4,1,0,0,4,5,0,5,0,0,9,0,0,0,3,0,5,0,1,0,0,0
116950301,813,833,997595,3,0,0,0,0,0,3,0,2,1,1,5,5,2,0,1,4,3,0,3,0,1,15,0,0,0,2,1,3,1,1,0,0,1
116950301,813,833,997595,4,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,2,8,1,7,0,0,15,0,0,0,1,0,7,0,1,1,0,0
116950301,813,833,998411,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,1,0,0,1,0,0,0
116950301,813,833,998411,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,2,0,0,0,1,0,0,0
116950301,813,833,998411,3,1,0,0,0,0,3,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,3,1,0,1,1,0,0,1
116950301,813,833,998411,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,813,833,1014724,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,11,0,0,15,0,0,0,0,0,11,0,1,0,0,0
116950301,813,833,1014724,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,10,0,1,15,0,0,0,0,0,10,0,1,1,0,0
116950301,813,833,1014724,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10,1,9,1,0,15,0,0,0,0,0,9,2,1,0,0,1
116950301,813,833,1014724,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,80558,1,1,0,0,0,0,0,0,2,0,0,6,8,0,0,2,5,0,0,0,0,0,15,0,1,0,3,0,0,2,1,0,0,2
116950301,833,813,80558,2,1,0,0,0,0,0,0,2,1,0,4,8,1,0,1,4,0,0,0,0,0,15,0,0,0,2,0,0,1,1,0,0,1
116950301,833,813,80558,3,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,4,0,0,0,0,0,15,0,0,1,0,0,0,0,1,0,0,0
116950301,833,813,80558,4,0,0,0,0,0,0,0,3,0,0,10,13,0,0,0,9,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0
116950301,833,813,995127,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,15,0,1,1,1,1,0,2,1,1,0,1
116950301,833,813,995127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,995127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,995127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,999135,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,15,0,4,0,7,1,0,1,1,0,0,1
116950301,833,813,999135,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,4,0,0,0,1,0,0,0
116950301,833,813,999135,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,4,0,0,0,1,0,0,0
116950301,833,813,999135,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,0,0
116950301,833,813,1006585,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,7,0,0,0,1,0,1,1,1,0,0,1
116950301,833,813,1006585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,3,0,1,0,0,0
116950301,833,813,1006585,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,11,0,0,0,1,0,1,1,1,0,0,1
116950301,833,813,1006585,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1006726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1006726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1006726,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,0,0,0
116950301,833,813,1006726,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1009717,1,0,0,0,0,0,5,0,1,0,0,4,8,0,0,2,3,0,0,0,1,0,15,0,1,0,2,1,0,2,1,0,0,1
116950301,833,813,1009717,2,0,0,0,0,0,6,0,0,0,0,7,9,0,0,0,5,0,0,0,0,0,15,0,0,1,0,0,0,0,1,0,0,0
116950301,833,813,1009717,3,0,1,0,0,0,3,0,0,0,0,4,4,0,0,1,4,0,0,0,0,0,15,0,1,0,1,1,0,1,1,0,0,1
116950301,833,813,1009717,4,0,0,0,0,0,6,0,0,0,0,4,11,0,0,0,4,0,0,0,0,0,15,0,1,0,1,1,0,0,1,0,0,0
116950301,833,813,1009721,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,8,0,8,0,0,15,0,0,0,1,0,8,0,1,0,0,0
116950301,833,813,1009721,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,9,2,7,1,0,15,2,0,0,0,0,7,3,1,0,0,0
116950301,833,813,1009721,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,15,2,0,0,0,0,6,2,1,0,0,1
116950301,833,813,1009721,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,1,10,0,0,15,0,0,0,0,0,10,1,1,0,0,1
116950301,833,813,1013703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1013703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1013703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1013703,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1013709,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0
116950301,833,813,1013709,2,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,15,0,0,0,2,1,0,1,1,0,0,0
116950301,833,813,1013709,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
116950301,833,813,1013709,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,0,0
116950301,833,813,1019163,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,7,2,0,0,2,0,0,2,1,1,0,0
116950301,833,813,1019163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1019163,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,1
116950301,833,813,1019163,4,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,1,6,0,6,0,0,15,0,1,0,2,0,6,0,1,1,0,0
116950301,833,813,1025203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1025203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1025203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1025203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1025206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950301,833,813,1025206,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,1,1,3,2,0,1,1,1,0,1
116950301,833,813,1025206,3,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,15,0,1,0,1,0,0,1,1,0,0,0
116950301,833,813,1025206,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,2,0,2,0,0,0,1,1,0,0
